8643,1,1
11509,1,1
6263,1,8
6342,1,1
588,1,1
6890,3,3
296,1,1
7835,2,2
2690,1,2
8621,1,1
736,2,2
12654,1,1
4404,1,3
1094,1,1
13080,2,15
10952,2,2
1030,1,1
8069,1,1
9822,1,13
14590,2,2
294,1,1
1048,1,1
2008,1,1
11421,1,1
12938,1,1
588,1,1
8077,1,10
2540,1,1
1596,1,1
588,1,1
8061,1,11
2064,3,2
2594,1,1
3522,1,2
8716,1,1
148,1,1
1426,1,1
5920,1,3
4210,2,3
744,1,1
7868,1,1
1696,1,1
8212,1,1
5256,1,3
6980,1,3
11159,1,13
148,1,1
2904,3,3
10345,1,1
1194,1,1
6761,1,9
8625,1,9
296,1,1
148,1,1
11330,4,5
7670,6,5
1162,1,1
294,1,1
588,1,1
1476,2,2
5836,1,1
1056,1,1
222,1,1
6121,1,9
888,1,1
888,1,1
9732,1,1
3654,1,2
6170,3,3
13647,2,2
860,1,1
1552,1,1
12758,1,1
10877,1,15
588,1,1
3398,2,2
1120,1,1
677,2,2
148,1,1
9196,1,12
14214,1,1
4808,4,4
2300,3,3
420,1,1
10672,1,1
866,1,1
7862,5,4
588,1,1
1299,2,2
7609,1,9
294,1,1
1176,2,1
2190,1,1
9787,1,14
8716,1,1
10036,1,1
1176,1,1
7589,1,11
8942,1,1
11055,1,13
2086,1,2
888,1,1
1340,1,2
7575,1,1
8683,1,11
148,1,1
11695,1,1
6112,1,1
2512,1,1
888,1,1
2958,1,2
2304,1,1
740,1,1
148,1,1
148,1,1
7391,1,10
2474,1,1
740,1,1
858,1,1
588,1,1
7980,1,1
2252,2,2
148,1,1
505,1,1
2779,4,3
1062,1,1
10585,1,1
9401,1,11
3350,3,3
10076,1,1
148,1,1
1698,1,1
588,1,1
9451,1,1
9784,1,12
148,1,1
9153,1,12
10754,1,1
7826,1,9
296,1,1
740,1,1
296,1,1
2978,3,3
7825,1,9
11260,1,1
7655,1,10
10629,1,1
444,1,1
6656,1,8
12376,1,16
5387,1,8
148,1,1
294,1,1
444,1,1
1226,1,1
1274,2,1
148,1,1
1326,3,2
1180,2,2
588,1,1
2298,1,2
1738,2,3
2484,1,1
7491,1,1
5498,1,3
8933,1,1
9281,1,11
3124,1,2
148,1,1
588,1,1
8932,1,1
9889,1,1
740,1,1
148,1,1
11464,1,1
9895,2,2
6855,5,5
296,1,1
592,1,1
12418,1,14
588,1,1
2432,1,1
2922,3,3
9646,2,2
8345,5,7
588,1,1
214,1,1
2528,1,1
2146,1,1
13642,4,4
7951,1,9
1370,1,1
296,1,1
11583,1,12
740,1,1
4044,3,3
588,1,1
444,1,1
442,2,2
1054,1,1
6507,1,8
8576,7,6
296,1,1
3882,1,2
588,1,1
888,1,1
590,2,2
148,1,1
8027,1,1
4508,4,4
9430,1,10
1824,2,2
14140,1,1
8030,1,4
1948,1,1
148,1,1
7666,1,1
2100,1,1
581,1,1
3664,3,3
9865,1,13
11070,2,13
588,1,1
9232,1,11
11687,1,1
588,1,1
5951,1,8
1424,1,1
8600,1,12
2568,2,2
148,1,1
11104,5,5
444,1,1
7043,1,8
296,1,1
2694,1,1
3980,2,3
6371,1,1
10660,1,1
9139,1,1
10219,1,12
2822,2,2
148,1,1
12748,7,7
5394,1,3
7640,1,1
9765,1,1
8885,1,1
14344,1,1
7697,1,10
2400,1,1
148,1,1
8016,1,10
4288,3,3
444,1,1
148,1,1
740,1,1
8098,1,11
12746,2,2
7786,1,11
3430,2,2
2144,2,2
588,1,1
2144,1,1
8927,1,1
8874,6,7
1274,1,1
9246,1,1
2162,1,1
1488,1,1
1786,1,1
296,1,1
296,1,1
10799,2,13
148,1,1
888,1,1
8086,1,1
1033,1,1
9730,1,13
802,2,2
1996,2,2
2088,1,1
4082,4,4
5614,2,3
8289,1,12
296,1,1
588,1,1
444,1,1
7016,1,8
588,1,1
10947,1,1
6558,6,6
6336,2,3
7015,4,5
3148,2,2
1955,3,4
444,1,1
8536,1,11
148,1,1
9348,1,13
8000,1,1
3956,3,3
740,1,1
148,1,1
7326,3,3
2484,1,1
10363,1,11
11917,2,2
9873,1,13
5708,1,3
296,1,1
6294,1,9
11222,2,2
148,1,1
1029,1,1
148,1,1
6263,1,7
2604,2,2
9998,1,11
2326,1,1
222,1,1
592,1,1
2402,1,1
2334,1,1
6340,1,7
7507,1,10
296,1,1
296,1,1
10071,1,1
740,1,1
148,1,1
7990,1,10
3414,3,3
2008,1,1
6935,1,1
8737,1,1
588,1,1
11958,1,1
444,1,1
2316,1,1
6427,1,10
7424,2,5
5082,2,5
6065,1,1
148,1,1
7657,1,1
967,2,2
1952,1,1
7102,1,8
840,1,1
148,1,1
2500,3,3
588,1,1
9395,1,1
8042,1,11
7201,1,1
12604,1,1
377,1,1
2218,2,2
444,1,1
10682,1,12
6039,4,5
2648,1,1
1184,1,1
10298,1,1
2844,1,2
2666,1,1
6682,1,8
148,1,1
1232,1,1
5204,1,7
7204,1,9
8718,1,11
2148,2,3
148,1,1
5971,4,4
740,1,1
4924,2,3
588,1,1
8994,1,1
588,1,1
588,1,1
11716,1,1
6490,6,5
9068,1,10
148,1,1
9260,1,4
888,1,1
2636,1,1
7999,1,10
588,1,1
296,1,1
786,1,1
6233,1,9
7658,4,5
10687,1,12
11046,1,5
294,1,1
2342,2,2
7764,1,10
6978,1,9
6194,3,4
588,1,1
8490,1,9
888,1,1
6850,1,4
9597,1,1
8279,2,11
148,1,1
1066,1,1
7480,1,10
1340,2,2
6175,6,5
1116,1,1
1282,1,1
2694,1,2
1816,1,2
7382,2,4
11005,1,13
9297,3,3
11472,1,1
7589,1,10
2260,1,2
740,1,1
16951,1,1
7401,1,1
8819,1,1
337,1,1
2248,1,1
1867,2,2
9229,1,1
1828,1,1
8628,4,4
148,1,1
12163,1,1
148,1,1
6826,1,3
74,1,1
8085,1,1
588,1,1
148,1,1
8713,1,1
3812,1,3
12408,4,2
9808,2,2
10183,1,1
1300,1,1
14864,4,4
4168,3,3
912,1,1
588,1,1
6896,1,10
9517,1,12
1246,1,1
8921,1,1
770,1,1
8830,1,11
11581,2,2
4246,1,3
294,1,1
1388,1,1
8773,1,1
7124,1,1
1784,1,1
588,1,1
9791,1,1
8889,1,1
11351,1,1
214,1,1
6050,4,4
728,1,1
296,1,1
3304,2,2
2170,2,2
8126,1,1
444,1,1
148,1,1
1376,2,2
3630,4,2
2434,1,1
7659,1,10
588,1,1
1882,1,1
11600,2,2
588,1,1
7483,1,10
8561,1,10
1370,1,1
13788,5,6
8363,1,10
3990,1,3
588,1,1
7666,1,9
2654,4,3
888,1,1
888,1,1
1528,1,1
2024,1,1
9593,1,1
10322,2,15
588,1,1
11456,1,1
592,1,1
9726,1,1
7424,1,12
648,1,1
7091,1,10
9104,6,5
888,1,1
8285,1,12
1422,2,2
6316,1,3
2600,1,1
950,1,1
9092,1,11
148,1,1
4208,1,2
4550,2,2
830,1,1
2014,3,3
552,1,1
13081,1,1
1610,2,3
592,1,1
148,1,1
888,1,1
9141,1,1
3310,1,2
4319,3,3
148,1,1
1134,1,1
8321,1,1
222,1,1
10389,1,1
222,1,1
9761,1,1
2178,1,1
8710,1,1
588,1,1
392,1,1
1280,2,2
12009,1,13
148,1,1
8938,1,10
7537,1,11
148,1,1
7535,6,6
8311,1,1
9164,1,13
8890,1,1
148,1,1
3697,3,4
14983,1,16
7276,1,1
1252,1,1
148,1,1
13608,1,1
444,1,1
6310,1,1
588,1,1
13893,1,1
294,1,1
7928,2,2
9970,1,1
686,1,1
8496,1,10
6971,1,9
5286,1,7
296,1,1
7233,1,9
6147,1,1
8177,1,11
2586,2,2
588,1,1
8340,1,1
588,1,1
8913,1,12
1856,1,1
148,1,1
148,1,1
588,1,1
5971,1,9
294,1,1
10752,1,1
9530,1,1
148,1,1
3314,1,2
7984,2,12
888,1,1
6663,1,9
12120,1,1
7770,1,1
1274,1,1
888,1,1
490,2,1
2694,1,1
148,1,1
588,1,1
3846,1,2
1294,1,1
814,1,1
888,1,1
9750,7,5
11401,1,1
992,1,1
10168,1,1
740,1,1
148,1,1
148,1,1
296,1,1
1832,2,2
12870,1,1
9290,1,14
588,1,1
196,1,1
784,2,1
148,1,1
442,2,2
148,1,1
9357,1,1
2466,4,4
444,1,1
6292,1,8
588,1,1
3366,2,3
7078,1,1
148,1,1
5018,2,2
588,1,1
5821,1,8
148,1,1
6805,1,1
11751,2,15
2612,2,2
2428,2,2
148,1,1
11859,2,14
8900,1,1
9389,1,1
2960,2,2
74,1,1
9337,1,12
2636,3,3
9739,1,14
2090,1,1
882,1,1
2588,2,2
148,1,1
11461,1,1
4046,4,3
7880,1,10
888,1,1
294,1,1
98,1,1
4928,3,2
1916,2,2
9766,1,1
2310,3,3
588,1,1
8622,1,11
8666,2,2
4846,3,3
10763,1,1
10075,2,2
8241,1,12
148,1,1
294,1,1
4930,3,3
740,1,1
9348,2,12
9110,1,1
5840,1,10
3754,1,3
3266,3,3
740,1,1
6735,1,12
7070,1,1
1882,1,1
3300,3,3
296,1,1
2342,1,2
10194,2,14
3006,1,2
1742,1,1
588,1,1
3064,2,3
5420,3,4
888,1,1
148,1,1
1470,3,1
4576,3,3
7128,1,9
10445,1,1
1770,2,3
10101,1,13
9975,1,1
5299,1,8
12171,1,14
11103,2,2
11700,1,1
148,1,1
10309,1,1
10644,1,12
1942,1,1
10248,1,1
633,1,1
10279,1,1
3264,4,4
4533,5,3
2460,1,1
9483,2,12
1550,3,3
148,1,1
10815,1,1
196,1,1
1014,1,1
1560,1,1
296,1,1
1676,1,1
11104,1,1
2648,1,1
148,1,1
1928,1,1
10975,1,12
9049,1,10
588,1,1
7978,1,9
8127,1,10
148,1,1
8396,1,10
2638,3,3
1078,1,1
3504,3,3
196,1,1
9085,1,1
2862,1,2
4336,3,3
296,1,1
3478,4,3
1107,2,2
8257,1,10
4238,2,3
1868,3,2
296,1,1
444,1,1
1328,1,2
11358,2,7
9717,1,1
148,1,1
1372,1,2
7046,1,10
8753,1,11
5240,3,3
6900,1,9
3608,2,2
1956,1,1
8116,1,11
4096,1,2
3357,3,3
8007,1,1
14135,1,1
12451,1,1
8413,1,11
1113,1,1
2644,1,1
4156,1,2
1540,1,1
8740,1,10
392,1,1
8971,1,11
8235,1,1
588,1,1
9399,1,11
7237,1,9
8086,5,5
1798,2,2
148,1,1
10813,1,1
14582,5,6
2638,1,1
392,1,1
15434,1,18
8211,1,1
7920,1,1
1022,1,1
490,1,1
8933,1,10
736,2,2
5482,1,4
1120,1,1
2086,2,2
4208,1,2
296,1,1
7188,1,8
148,1,1
10106,1,1
7334,3,3
588,1,1
148,1,1
148,1,1
4798,2,3
11126,1,1
8276,1,1
148,1,1
692,1,1
4726,4,3
1530,2,2
9701,2,14
13762,4,4
2150,3,3
4734,2,2
588,1,1
148,1,1
2950,1,2
588,1,1
1496,1,2
148,1,1
1176,1,1
8800,1,12
18236,2,2
2768,2,2
444,1,1
13074,3,16
10276,1,1
8180,2,12
148,1,1
588,1,1
296,1,1
6963,1,10
5140,1,4
5910,1,7
1476,2,2
1868,3,2
2064,3,2
8945,1,1
6771,1,1
148,1,1
2002,1,1
5090,1,3
3488,3,3
8844,2,12
1442,1,2
1334,1,1
10163,1,1
7041,1,1
9162,1,11
8000,1,9
148,1,1
588,1,1
590,2,2
2528,2,2
1708,1,1
444,1,1
9251,1,11
9695,2,2
1302,1,1
588,1,1
8877,2,13
3275,4,4
7770,5,5
148,1,1
296,1,1
6283,1,1
222,1,1
1892,1,1
8382,6,5
592,1,1
2298,1,1
10604,1,1
2030,1,1
3030,1,2
829,2,2
5940,4,4
10720,1,14
296,1,1
3474,1,2
977,1,1
8196,3,3
1220,1,1
148,1,1
2308,1,1
5996,4,4
9592,7,6
1098,2,2
503,1,1
6421,1,8
10018,1,1
7901,1,13
148,1,1
4504,5,5
7405,1,1
8308,1,12
4850,3,3
9014,1,1
588,1,1
11136,1,12
222,1,1
9765,1,1
148,1,1
1967,1,2
10361,2,12
11583,6,5
2208,2,2
588,1,1
588,1,1
11074,1,12
8682,3,3
9626,1,1
1176,1,1
6874,1,1
5168,1,2
1138,1,1
588,1,1
9404,1,1
2356,1,1
1328,2,2
2544,1,1
444,1,1
9864,1,1
1120,1,1
444,1,1
712,1,1
740,1,1
3636,3,3
444,1,1
442,2,2
148,1,1
3390,4,3
140,1,1
6050,1,8
2004,1,1
588,1,1
9609,1,1
6326,1,8
7034,1,1
10091,1,1
12624,6,3
588,1,1
5944,4,4
10502,1,11
4170,1,2
11717,1,1
8489,1,11
7310,1,1
1672,3,2
2580,1,1
8711,1,11
9842,1,1
2578,1,2
1988,1,1
8665,1,11
2122,1,1
1742,1,1
148,1,1
444,1,1
7661,1,11
11694,1,14
8036,1,11
148,1,1
588,1,1
6180,1,7
738,1,1
8411,1,9
3348,3,3
294,1,1
6160,1,3
1328,1,1
3514,2,2
3102,2,2
9905,1,11
1486,2,2
6257,1,8
10088,2,2
686,2,2
588,1,1
1592,1,1
6060,1,9
9518,1,1
744,1,1
3462,1,3
968,1,1
7167,1,1
9469,1,1
13453,1,1
1501,1,2
296,1,1
2578,1,1
296,1,1
10115,1,12
588,1,1
5200,4,4
2664,1,1
736,2,2
9144,1,11
6726,1,9
6468,1,1
3428,1,2
8494,1,1
148,1,1
588,1,1
9671,1,1
11591,1,1
214,1,1
588,1,1
9647,1,12
196,1,1
8320,1,1
9927,2,13
6486,1,8
814,1,1
740,1,1
9126,1,11
588,1,1
1795,2,2
10528,1,11
11123,1,1
296,1,1
12612,1,1
588,1,1
11881,1,1
1036,1,1
10479,1,1
4822,1,2
888,1,1
11485,1,16
11855,1,1
1834,2,2
444,1,1
588,1,1
10497,1,1
6072,2,9
2430,1,1
10324,1,1
10012,1,1
9784,1,1
8636,2,4
8796,1,1
6264,2,3
196,1,1
8654,1,1
1970,1,1
1074,1,1
8172,1,1
952,1,1
513,1,1
1212,1,1
148,1,1
1408,1,1
9349,1,1
2142,1,1
588,1,1
9873,1,1
588,1,1
2664,1,1
7728,1,11
2148,1,1
10025,2,13
588,1,1
444,1,1
4380,3,3
6538,6,4
6022,3,3
8757,1,9
74,1,1
1980,1,1
1955,2,3
9750,1,1
888,1,1
148,1,1
1644,1,2
1032,2,2
1180,1,1
914,1,1
9377,2,12
148,1,1
588,1,1
2272,1,1
8615,1,12
9939,5,5
13416,1,1
9427,1,13
6884,1,10
8174,1,10
3890,1,3
3078,4,3
148,1,1
8126,1,1
12550,1,1
8208,4,4
10111,1,1
7424,1,10
10464,1,1
12442,1,1
11686,5,4
444,1,1
12056,6,5
2632,1,1
7690,3,3
3468,2,2
7470,1,1
10064,1,1
444,1,1
1120,1,1
941,2,3
588,1,1
592,1,1
7781,1,1
2390,1,1
4586,1,2
588,1,1
2921,3,3
222,1,1
740,1,1
1266,1,1
7859,1,9
706,1,1
148,1,1
2882,3,3
6404,2,3
7656,1,3
2020,2,2
296,1,1
11026,1,1
12136,1,15
2130,3,3
7241,1,1
444,1,1
1400,1,1
9310,4,4
296,1,1
1150,1,1
148,1,1
2102,1,1
9463,2,2
2660,1,2
10600,1,13
9482,1,11
4392,1,3
588,1,1
580,2,2
3384,3,3
2038,2,2
8342,1,10
444,1,1
2124,1,1
588,1,1
10835,1,1
3008,4,3
4702,1,2
7996,1,11
10706,2,14
444,1,1
5989,1,9
740,1,1
8855,2,12
6541,1,9
10740,1,1
7833,1,1
8428,7,3
1868,3,2
7566,1,10
1142,1,1
1608,1,1
1476,2,2
3497,2,2
8966,1,1
3156,2,2
296,1,1
148,1,1
296,1,1
7648,1,1
10538,1,1
765,1,1
7960,1,9
888,1,1
9352,1,1
588,1,1
7090,1,10
7810,1,10
392,1,1
1064,1,1
3354,4,3
148,1,1
7564,1,10
296,1,1
588,1,1
1806,1,1
590,2,2
444,1,1
3004,1,2
7470,1,10
15404,2,2
9081,1,1
4362,4,4
6420,3,3
954,1,1
9385,1,1
588,1,1
9254,1,1
148,1,1
444,1,1
592,1,1
3642,4,4
9387,1,1
1402,2,2
148,1,1
148,1,1
1344,1,1
1768,2,2
7292,1,1
11398,1,1
588,1,1
716,1,1
148,1,1
922,1,1
6185,1,9
1108,2,3
148,1,1
2136,1,2
74,1,1
4558,1,3
7887,6,6
888,1,1
588,1,1
10045,1,11
1182,2,2
2334,1,1
11258,1,1
6525,1,10
9365,1,11
888,1,1
6738,1,9
1568,2,2
7845,1,1
10718,1,1
8783,1,1
1818,2,2
444,1,1
740,1,1
10871,1,12
6538,4,4
8034,1,11
294,1,1
2720,1,1
7676,1,9
1307,1,1
588,1,1
148,1,1
1872,1,1
6674,1,9
1234,1,1
9125,1,11
1660,2,2
2264,1,1
14569,2,2
588,1,1
4194,2,2
938,1,1
740,1,1
2678,1,1
12383,1,15
10635,1,1
1796,2,2
6447,1,11
2256,1,1
1972,1,1
1398,2,2
296,1,1
2882,2,2
10338,2,6
9745,1,1
588,1,1
9469,2,11
10269,1,14
8907,2,11
1652,1,1
444,1,1
7999,1,11
888,1,1
7522,1,11
196,1,1
3876,1,2
12199,1,1
588,1,1
9387,1,11
8571,1,1
10294,1,13
10913,1,1
946,2,2
9062,1,12
296,1,1
588,1,1
592,1,1
11702,1,17
5030,1,2
444,1,1
2604,1,1
148,1,1
12137,1,13
2360,1,1
6417,1,9
1624,1,1
196,1,1
7061,1,8
148,1,1
1476,1,2
9943,1,11
1180,2,2
888,1,1
7066,2,10
5774,3,3
11296,1,1
588,1,1
588,1,1
590,2,2
296,1,1
8743,2,2
8643,1,10
588,1,1
5390,4,3
7901,1,11
7800,1,1
1644,2,2
10544,1,11
7585,1,1
444,1,1
444,1,1
8988,1,12
1229,2,2
10650,2,2
588,1,1
588,1,1
1178,2,2
2934,3,3
588,1,1
13532,5,3
296,1,1
592,1,1
740,1,1
11790,2,7
1666,1,1
9978,1,1
12347,1,1
14178,1,1
1612,1,1
9563,1,11
148,1,1
8700,1,1
5656,1,3
590,2,2
1944,1,1
148,1,1
588,1,1
7822,1,10
728,1,1
9067,1,1
6793,1,1
1226,1,1
3844,3,3
8911,1,11
294,1,1
8846,1,12
3124,2,2
7420,1,1
10264,1,1
588,1,1
8232,1,8
8032,1,11
148,1,1
588,1,1
2988,3,2
8748,1,10
8612,2,5
148,1,1
148,1,1
9405,1,10
13736,1,1
7049,1,9
588,1,1
296,1,1
9445,1,1
2698,3,3
8222,1,1
8402,1,10
10478,1,1
588,1,1
1502,1,1
2600,3,3
2741,3,3
2878,1,2
294,1,1
222,1,1
7524,1,1
1176,1,1
10916,1,1
2534,1,1
1280,2,2
588,1,1
5202,1,8
6649,1,1
7969,1,10
7698,5,5
294,1,1
740,1,1
11893,1,1
1832,1,2
11503,1,1
3440,1,2
6186,1,1
1822,1,1
8258,1,1
1470,1,1
8709,1,11
148,1,1
2456,1,1
888,1,1
588,1,1
9197,1,11
1264,1,1
888,1,1
11991,1,1
1856,2,2
10550,1,1
588,1,1
12140,6,6
9199,1,1
6850,1,9
9040,1,1
740,1,1
8092,1,11
296,1,1
7957,1,1
1134,1,1
11868,1,1
5784,1,4
296,1,1
772,1,1
588,1,1
3054,3,3
444,1,1
9140,2,10
5930,1,4
588,1,1
2246,1,1
8091,1,1
2748,3,3
10978,1,1
7291,2,13
294,1,1
8671,1,1
6220,2,3
9802,5,5
5542,1,9
588,1,1
7755,1,1
7363,1,11
4566,4,4
7854,2,3
588,1,1
148,1,1
296,1,1
862,1,1
1902,1,1
1943,2,2
148,1,1
10150,1,11
296,1,1
1830,1,1
11670,1,6
296,1,1
294,1,1
5319,1,10
1819,2,2
9146,1,11
4256,2,2
1858,3,2
148,1,1
588,1,1
5046,3,3
9529,1,1
1090,1,1
6549,1,1
3338,4,4
7524,1,9
6750,1,10
2066,1,1
888,1,1
8794,1,1
3414,4,3
9649,7,6
2132,1,1
588,1,1
1728,1,1
6285,3,4
588,1,1
1054,1,1
1730,1,2
6861,1,10
6331,1,1
8045,1,1
442,2,2
8641,1,10
7318,1,11
10375,1,1
148,1,1
222,1,1
444,1,1
1908,1,2
8165,1,1
2012,1,1
10984,1,1
8803,1,9
2536,2,2
148,1,1
10322,1,1
10219,1,11
9508,1,12
4687,4,4
1714,1,1
13793,1,1
8956,1,10
10186,1,1
148,1,1
8940,2,13
740,1,1
11572,1,1
9501,1,1
888,1,1
9828,1,1
888,1,1
9052,1,1
296,1,1
294,1,1
10239,1,12
148,1,1
8459,1,1
770,1,1
10300,2,13
444,1,1
6313,1,9
148,1,1
9049,2,13
10025,5,4
148,1,1
148,1,1
444,1,1
3352,3,3
2058,2,3
8718,1,1
444,1,1
296,1,1
2108,1,1
11188,1,1
148,1,1
588,1,1
3794,3,3
296,1,1
588,1,1
2000,1,1
12333,1,15
996,1,1
148,1,1
7980,1,1
12075,2,16
996,1,1
11822,1,15
10499,1,1
2780,1,2
7259,1,10
12999,1,1
8271,1,10
588,1,1
2198,1,2
592,1,1
7376,1,10
8989,1,12
296,1,1
2944,2,3
8489,1,1
7093,1,7
7538,2,2
148,1,1
7766,1,9
148,1,1
11897,1,1
2518,2,2
588,1,1
8873,1,1
2322,1,1
740,1,1
2088,1,1
444,1,1
7636,2,10
10275,2,13
1806,1,1
148,1,1
294,1,1
7151,1,9
11140,1,12
588,1,1
148,1,1
9772,2,11
2262,1,1
10898,1,12
10765,1,15
1348,2,3
9350,2,6
148,1,1
8252,1,11
490,1,1
7488,1,10
12058,6,6
148,1,1
592,1,1
10146,1,14
5347,1,8
3752,1,2
11523,1,12
9581,1,1
6590,1,3
740,1,1
3242,2,2
1866,2,2
9986,1,1
13667,1,1
5315,4,4
148,1,1
2076,2,2
7038,6,6
9632,1,1
9663,1,1
11158,1,1
3002,2,2
148,1,1
1394,2,2
2626,1,1
9125,1,12
814,1,1
3775,3,3
2442,1,1
588,1,1
5029,4,5
8176,1,11
588,1,1
1964,1,1
444,1,1
888,1,1
3380,1,2
5560,1,3
148,1,1
3762,2,2
9984,1,1
148,1,1
9664,2,2
294,1,1
9605,1,1
1254,1,1
214,1,1
2888,1,2
8190,1,11
1871,3,3
1910,1,1
740,1,1
888,1,1
3182,1,2
10829,1,1
8263,1,9
5932,1,7
2706,1,1
3124,1,2
8978,1,11
6858,5,3
7954,1,1
8256,1,10
4196,1,8
10331,1,1
148,1,1
9216,1,1
7150,1,1
8631,1,1
13304,1,1
1108,2,2
8606,1,1
444,1,1
9937,1,1
10601,1,1
7047,1,9
6696,4,3
9486,1,1
2764,1,1
13332,1,1
7693,1,10
9659,1,1
2012,2,2
2586,1,1
6552,3,3
11310,1,1
1868,3,2
8923,1,1
1756,1,1
444,1,1
2142,1,1
12610,1,1
1324,3,2
1350,1,1
404,1,1
148,1,1
9502,1,12
214,1,1
1842,1,1
294,1,1
444,1,1
2776,1,2
888,1,1
9154,5,5
8532,1,11
296,1,1
7462,4,3
588,1,1
510,1,1
3730,4,4
7631,1,9
8716,1,1
3326,1,2
2680,1,2
1362,1,1
8738,1,1
148,1,1
10162,1,1
11715,1,1
2906,2,2
7248,1,4
98,1,1
2400,1,1
7058,1,9
2256,1,1
740,1,1
98,1,1
1079,1,1
2506,1,2
11163,1,1
296,1,1
7898,5,4
1920,1,1
2500,3,4
8633,1,11
5500,1,1
8916,1,1
13826,1,1
1182,2,2
444,1,1
2230,3,3
1328,2,2
1166,2,2
592,1,1
10677,1,1
8486,1,1
588,1,1
7893,1,1
148,1,1
11964,1,1
296,1,1
7352,1,9
11526,1,1
148,1,1
148,1,1
148,1,1
980,1,1
1028,1,1
1182,1,2
294,1,1
10050,1,12
10465,1,1
11832,1,1
6375,2,2
7449,1,10
8770,1,10
3030,1,2
2631,3,3
1430,1,1
1476,2,2
6814,1,9
9910,1,1
9421,1,1
1476,2,2
740,1,1
6096,1,3
1648,1,1
148,1,1
1316,1,1
9621,1,1
740,1,1
588,1,1
6297,1,9
1778,1,1
8268,1,11
1313,1,1
214,1,1
148,1,1
9834,1,12
8591,1,10
588,1,1
148,1,1
888,1,1
1974,2,3
5343,1,6
7656,1,8
2834,1,2
148,1,1
888,1,1
6289,1,7
11512,1,1
11802,1,14
12022,1,13
1504,1,1
7561,3,4
1714,2,2
17860,6,6
6138,1,3
588,1,1
8154,1,1
588,1,1
13524,1,1
7412,2,11
148,1,1
148,1,1
148,1,1
11705,1,13
4362,5,4
2391,1,2
8809,1,11
588,1,1
592,1,1
9228,2,2
296,1,1
1916,1,1
588,1,1
148,1,1
1144,1,1
4512,3,3
8403,1,11
148,1,1
5180,1,1
74,1,1
2222,1,1
9756,1,1
12292,1,14
8187,1,12
6463,1,9
4639,1,7
9778,4,4
148,1,1
1524,1,2
392,1,1
9861,1,12
10000,1,1
9756,1,1
1476,2,2
8729,1,11
11988,1,1
11337,1,1
3952,1,3
4130,4,4
7489,1,10
3868,3,3
9953,1,1
6247,1,10
1886,2,2
4168,1,2
1072,1,1
888,1,1
8267,1,10
736,2,2
888,1,1
148,1,1
740,1,1
4188,1,2
8754,1,10
11987,1,1
148,1,1
592,1,1
444,1,1
148,1,1
2602,1,1
588,1,1
1502,2,2
1356,1,1
5484,3,3
888,1,1
588,1,1
214,1,1
1182,1,1
6888,2,4
588,1,1
444,1,1
706,1,1
444,1,1
588,1,1
8439,1,10
1324,3,2
8860,5,5
12410,4,3
2358,1,1
1152,2,2
10662,1,1
4278,1,2
2486,2,2
8228,1,11
922,1,1
7607,1,10
11245,1,1
10303,2,2
9476,1,11
1810,1,1
148,1,1
1400,1,1
588,1,1
3466,4,3
222,1,1
1476,2,2
1374,1,1
5936,4,4
12616,1,1
2810,1,2
1124,1,1
222,1,1
6942,1,10
2570,2,2
3375,1,7
8191,1,10
10110,1,14
8172,1,1
588,1,1
148,1,1
9769,1,12
10159,1,11
740,1,1
10488,1,12
12683,1,1
7921,1,1
6617,1,11
2095,3,3
2642,2,2
3200,1,2
1010,1,1
888,1,1
2700,2,2
9324,1,11
10210,1,12
222,1,1
294,1,1
7556,4,4
444,1,1
7285,1,11
296,1,1
6108,1,8
9669,1,1
8679,1,1
7094,1,11
148,1,1
7876,4,3
148,1,1
588,1,1
814,1,1
11639,1,13
2350,3,3
8440,2,2
444,1,1
588,1,1
296,1,1
8054,1,1
1820,1,1
2584,1,1
968,1,1
588,1,1
4262,1,2
5682,2,3
9805,1,11
9891,1,11
736,2,2
7934,1,12
4176,1,3
9022,6,5
148,1,1
8078,1,9
888,1,1
588,1,1
10414,1,1
214,1,1
9185,1,1
7477,1,1
2796,5,2
12374,1,1
740,1,1
148,1,1
6438,1,8
888,1,1
9885,1,1
8072,2,2
10082,1,1
13238,1,1
148,1,1
766,1,1
5946,1,9
740,1,1
8837,1,1
2026,1,2
9240,5,6
3946,1,2
9410,1,1
7262,3,3
12949,1,1
10512,1,12
4469,3,3
8719,1,1
1851,2,2
588,1,1
12104,1,14
11810,1,1
588,1,1
694,1,1
746,1,1
1374,2,3
11109,1,1
148,1,1
8263,1,13
148,1,1
8723,1,10
4054,1,1
10969,1,13
588,1,1
2192,3,3
9821,1,1
749,1,1
148,1,1
74,1,1
148,1,1
294,1,1
294,1,1
888,1,1
728,2,2
10365,1,12
222,1,1
588,1,1
7170,1,9
888,1,1
9219,1,11
588,1,1
10357,2,14
8277,1,1
148,1,1
8353,1,11
986,1,1
1476,2,2
7387,1,9
8638,1,1
9077,1,1
222,1,1
588,1,1
12498,1,1
2126,1,1
11841,1,1
6786,1,9
6725,1,12
8447,1,1
9892,5,4
740,1,1
2128,1,2
888,1,1
1310,1,1
1176,1,1
888,1,1
9690,4,4
588,1,1
2114,1,1
4788,4,4
148,1,1
7970,1,1
196,1,1
2682,1,1
12160,2,6
9576,1,12
592,1,1
296,1,1
296,1,1
592,1,1
11052,1,1
312,1,1
10802,1,1
801,1,1
1280,2,2
98,1,1
588,1,1
